id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
2018-12-30-ccc_311_lobby_ph_script,2018/12/30,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_aserv_info_script,2018/12/30,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_bylaw_script,2018/12/30,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_city_script,2018/12/30,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_cty_online_script,2018/12/30,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_feedback_script,2018/12/30,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_fpb_script,2018/12/30,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_help_script,2018/12/30,ccc_help_script,3,2,00:00:08,8,00:00:11,1,16
2018-12-30-ccc_link_script,2018/12/30,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_media_line_script,2018/12/30,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_priority_script,2018/12/30,ccc_priority_script,10,8,00:00:12,12,00:01:00,2,96
2018-12-30-ccc_tax_script,2018/12/30,ccc_tax_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-30-ccc_waste_recycling_script,2018/12/30,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_311_calgary_script,2018/12/31,ccc_311_calgary_script,1892,1861,00:00:14,14,00:06:17,31,26054
2018-12-31-ccc_311_lobby_ph_script,2018/12/31,ccc_311_lobby_ph_script,3,2,00:00:18,18,00:00:25,1,36
2018-12-31-ccc_aserv_info_script,2018/12/31,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_bylaw_script,2018/12/31,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_city_script,2018/12/31,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_cty_online_script,2018/12/31,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_feedback_script,2018/12/31,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_fpb_script,2018/12/31,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_help_script,2018/12/31,ccc_help_script,5,5,00:00:04,4,00:00:05,0,20
2018-12-31-ccc_link_script,2018/12/31,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_media_line_script,2018/12/31,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_priority_script,2018/12/31,ccc_priority_script,19,18,00:00:05,5,00:00:10,1,90
2018-12-31-ccc_tax_script,2018/12/31,ccc_tax_script,0,0,00:00:00,0,00:00:00,0,0
2018-12-31-ccc_waste_recycling_script,2018/12/31,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_311_calgary_script,2019/01/01,ccc_311_calgary_script,750,731,00:00:14,14,00:03:08,19,10234
2019-01-01-ccc_311_lobby_ph_script,2019/01/01,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_aserv_info_script,2019/01/01,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_bylaw_script,2019/01/01,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_city_script,2019/01/01,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_cty_online_script,2019/01/01,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_feedback_script,2019/01/01,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_fpb_script,2019/01/01,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_help_script,2019/01/01,ccc_help_script,5,5,00:00:11,11,00:00:25,0,55
2019-01-01-ccc_link_script,2019/01/01,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_media_line_script,2019/01/01,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-01-ccc_priority_script,2019/01/01,ccc_priority_script,19,17,00:00:06,6,00:00:19,2,102
2019-01-01-ccc_tax_script,2019/01/01,ccc_tax_script,3,3,00:00:07,7,00:00:12,0,21
2019-01-01-ccc_waste_recycling_script,2019/01/01,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_311_calgary_script,2019/01/02,ccc_311_calgary_script,2650,2542,00:00:34,34,00:08:51,108,86428
2019-01-02-ccc_311_lobby_ph_script,2019/01/02,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_aserv_info_script,2019/01/02,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_bylaw_script,2019/01/02,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_city_script,2019/01/02,ccc_city_script,2,2,00:00:08,8,00:00:11,0,16
2019-01-02-ccc_cty_online_script,2019/01/02,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_feedback_script,2019/01/02,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_fpb_script,2019/01/02,ccc_fpb_script,2,2,00:02:15,135,00:04:18,0,270
2019-01-02-ccc_help_script,2019/01/02,ccc_help_script,24,23,00:00:08,8,00:00:24,1,184
2019-01-02-ccc_link_script,2019/01/02,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_media_line_script,2019/01/02,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-02-ccc_priority_script,2019/01/02,ccc_priority_script,16,16,00:00:06,6,00:00:11,0,96
2019-01-02-ccc_tax_script,2019/01/02,ccc_tax_script,17,17,00:00:53,53,00:08:44,0,901
2019-01-02-ccc_waste_recycling_script,2019/01/02,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_311_calgary_script,2019/01/03,ccc_311_calgary_script,2565,2488,00:00:29,29,00:04:13,77,72152
2019-01-03-ccc_311_lobby_ph_script,2019/01/03,ccc_311_lobby_ph_script,2,2,00:00:11,11,00:00:19,0,22
2019-01-03-ccc_aserv_info_script,2019/01/03,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_bylaw_script,2019/01/03,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_city_script,2019/01/03,ccc_city_script,5,5,00:00:35,35,00:02:15,0,175
2019-01-03-ccc_cty_online_script,2019/01/03,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_feedback_script,2019/01/03,ccc_feedback_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_fpb_script,2019/01/03,ccc_fpb_script,1,1,00:00:10,10,00:00:10,0,10
2019-01-03-ccc_help_script,2019/01/03,ccc_help_script,5,5,00:00:07,7,00:00:14,0,35
2019-01-03-ccc_link_script,2019/01/03,ccc_link_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_media_line_script,2019/01/03,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-03-ccc_priority_script,2019/01/03,ccc_priority_script,33,32,00:00:06,6,00:00:16,1,192
2019-01-03-ccc_tax_script,2019/01/03,ccc_tax_script,13,13,00:00:26,26,00:02:58,0,338
2019-01-03-ccc_waste_recycling_script,2019/01/03,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_311_calgary_script,2019/01/04,ccc_311_calgary_script,2565,2488,00:00:29,29,00:04:13,77,72152
2019-01-04-ccc_311_lobby_ph_script,2019/01/04,ccc_311_lobby_ph_script,2,2,00:00:11,11,00:00:19,0,22
2019-01-04-ccc_aserv_info_script,2019/01/04,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_bylaw_script,2019/01/04,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_city_script,2019/01/04,ccc_city_script,5,5,00:00:35,35,00:02:15,0,175
2019-01-04-ccc_cty_online_script,2019/01/04,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_feedback_script,2019/01/04,ccc_feedback_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_fpb_script,2019/01/04,ccc_fpb_script,1,1,00:00:10,10,00:00:10,0,10
2019-01-04-ccc_help_script,2019/01/04,ccc_help_script,5,5,00:00:07,7,00:00:14,0,35
2019-01-04-ccc_link_script,2019/01/04,ccc_link_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_media_line_script,2019/01/04,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-04-ccc_priority_script,2019/01/04,ccc_priority_script,33,32,00:00:06,6,00:00:16,1,192
2019-01-04-ccc_tax_script,2019/01/04,ccc_tax_script,13,13,00:00:26,26,00:02:58,0,338
2019-01-04-ccc_waste_recycling_script,2019/01/04,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_311_calgary_script,2019/01/05,ccc_311_calgary_script,2565,2488,00:00:29,29,00:04:13,77,72152
2019-01-05-ccc_311_lobby_ph_script,2019/01/05,ccc_311_lobby_ph_script,2,2,00:00:11,11,00:00:19,0,22
2019-01-05-ccc_aserv_info_script,2019/01/05,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_bylaw_script,2019/01/05,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_city_script,2019/01/05,ccc_city_script,5,5,00:00:35,35,00:02:15,0,175
2019-01-05-ccc_cty_online_script,2019/01/05,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_feedback_script,2019/01/05,ccc_feedback_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_fpb_script,2019/01/05,ccc_fpb_script,1,1,00:00:10,10,00:00:10,0,10
2019-01-05-ccc_help_script,2019/01/05,ccc_help_script,5,5,00:00:07,7,00:00:14,0,35
2019-01-05-ccc_link_script,2019/01/05,ccc_link_script,1,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_media_line_script,2019/01/05,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-05-ccc_priority_script,2019/01/05,ccc_priority_script,33,32,00:00:06,6,00:00:16,1,192
2019-01-05-ccc_tax_script,2019/01/05,ccc_tax_script,13,13,00:00:26,26,00:02:58,0,338
2019-01-05-ccc_waste_recycling_script,2019/01/05,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_311_calgary_script,2019/01/06,ccc_311_calgary_script,720,707,00:00:16,16,00:05:11,13,11312
2019-01-06-ccc_311_lobby_ph_script,2019/01/06,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_aserv_info_script,2019/01/06,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_bylaw_script,2019/01/06,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_city_script,2019/01/06,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_cty_online_script,2019/01/06,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_feedback_script,2019/01/06,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_fpb_script,2019/01/06,ccc_fpb_script,1,1,00:00:05,5,00:00:05,0,5
2019-01-06-ccc_help_script,2019/01/06,ccc_help_script,4,3,00:00:05,5,00:00:06,1,15
2019-01-06-ccc_link_script,2019/01/06,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_media_line_script,2019/01/06,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-06-ccc_priority_script,2019/01/06,ccc_priority_script,7,7,00:00:06,6,00:00:07,0,42
2019-01-06-ccc_tax_script,2019/01/06,ccc_tax_script,7,4,00:00:06,6,00:00:07,3,24
2019-01-06-ccc_waste_recycling_script,2019/01/06,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_311_calgary_script,2019/01/07,ccc_311_calgary_script,2759,2710,00:00:13,13,00:02:24,49,35230
2019-01-07-ccc_311_lobby_ph_script,2019/01/07,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_aserv_info_script,2019/01/07,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_bylaw_script,2019/01/07,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_city_script,2019/01/07,ccc_city_script,2,2,00:00:16,16,00:00:24,0,32
2019-01-07-ccc_cty_online_script,2019/01/07,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_feedback_script,2019/01/07,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_fpb_script,2019/01/07,ccc_fpb_script,5,4,00:00:08,8,00:00:17,1,32
2019-01-07-ccc_help_script,2019/01/07,ccc_help_script,9,9,00:00:05,5,00:00:16,0,45
2019-01-07-ccc_link_script,2019/01/07,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-07-ccc_media_line_script,2019/01/07,ccc_media_line_script,1,1,00:00:21,21,00:00:21,0,21
2019-01-07-ccc_priority_script,2019/01/07,ccc_priority_script,15,14,00:00:08,8,00:00:40,1,112
2019-01-07-ccc_tax_script,2019/01/07,ccc_tax_script,31,23,00:00:08,8,00:00:36,6,184
2019-01-07-ccc_waste_recycling_script,2019/01/07,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_311_calgary_script,2019/01/08,ccc_311_calgary_script,2624,2486,00:00:46,46,00:08:01,138,114356
2019-01-08-ccc_311_lobby_ph_script,2019/01/08,ccc_311_lobby_ph_script,3,3,00:00:11,11,00:00:17,0,33
2019-01-08-ccc_aserv_info_script,2019/01/08,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_bylaw_script,2019/01/08,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_city_script,2019/01/08,ccc_city_script,2,2,00:00:05,5,00:00:05,0,10
2019-01-08-ccc_cty_online_script,2019/01/08,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_feedback_script,2019/01/08,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_fpb_script,2019/01/08,ccc_fpb_script,1,1,00:00:13,13,00:00:13,0,13
2019-01-08-ccc_help_script,2019/01/08,ccc_help_script,15,15,00:00:09,9,00:00:26,0,135
2019-01-08-ccc_link_script,2019/01/08,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_media_line_script,2019/01/08,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-08-ccc_priority_script,2019/01/08,ccc_priority_script,23,21,00:00:07,7,00:00:53,2,147
2019-01-08-ccc_tax_script,2019/01/08,ccc_tax_script,44,26,00:00:37,37,00:02:38,11,962
2019-01-08-ccc_waste_recycling_script,2019/01/08,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_311_calgary_script,2019/01/09,ccc_311_calgary_script,2464,2416,00:00:18,18,00:03:14,48,43488
2019-01-09-ccc_311_lobby_ph_script,2019/01/09,ccc_311_lobby_ph_script,3,3,00:00:04,4,00:00:06,0,12
2019-01-09-ccc_aserv_info_script,2019/01/09,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_bylaw_script,2019/01/09,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_city_script,2019/01/09,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_cty_online_script,2019/01/09,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_feedback_script,2019/01/09,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_fpb_script,2019/01/09,ccc_fpb_script,6,4,00:00:06,6,00:00:08,2,24
2019-01-09-ccc_help_script,2019/01/09,ccc_help_script,7,7,00:00:08,8,00:00:15,0,56
2019-01-09-ccc_link_script,2019/01/09,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_media_line_script,2019/01/09,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-09-ccc_priority_script,2019/01/09,ccc_priority_script,11,11,00:00:09,9,00:00:47,0,99
2019-01-09-ccc_tax_script,2019/01/09,ccc_tax_script,29,20,00:00:15,15,00:01:46,8,300
2019-01-09-ccc_waste_recycling_script,2019/01/09,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_311_calgary_script,2019/01/10,ccc_311_calgary_script,2431,2376,00:00:19,19,00:03:12,55,45144
2019-01-10-ccc_311_lobby_ph_script,2019/01/10,ccc_311_lobby_ph_script,2,2,00:00:14,14,00:00:17,0,28
2019-01-10-ccc_aserv_info_script,2019/01/10,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_bylaw_script,2019/01/10,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_city_script,2019/01/10,ccc_city_script,4,4,00:00:09,9,00:00:11,0,36
2019-01-10-ccc_cty_online_script,2019/01/10,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_feedback_script,2019/01/10,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_fpb_script,2019/01/10,ccc_fpb_script,1,1,00:00:07,7,00:00:07,0,7
2019-01-10-ccc_help_script,2019/01/10,ccc_help_script,17,14,00:00:05,5,00:00:17,3,70
2019-01-10-ccc_link_script,2019/01/10,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_media_line_script,2019/01/10,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-10-ccc_priority_script,2019/01/10,ccc_priority_script,25,25,00:00:09,9,00:01:07,0,225
2019-01-10-ccc_tax_script,2019/01/10,ccc_tax_script,41,25,00:00:15,15,00:02:01,16,375
2019-01-10-ccc_waste_recycling_script,2019/01/10,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_311_calgary_script,2019/01/11,ccc_311_calgary_script,2286,2251,00:00:21,21,00:03:35,35,47271
2019-01-11-ccc_311_lobby_ph_script,2019/01/11,ccc_311_lobby_ph_script,3,3,00:00:06,6,00:00:10,0,18
2019-01-11-ccc_aserv_info_script,2019/01/11,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_bylaw_script,2019/01/11,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_city_script,2019/01/11,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_cty_online_script,2019/01/11,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_feedback_script,2019/01/11,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_fpb_script,2019/01/11,ccc_fpb_script,3,3,00:00:24,24,00:01:05,0,72
2019-01-11-ccc_help_script,2019/01/11,ccc_help_script,10,10,00:00:10,10,00:00:26,0,100
2019-01-11-ccc_link_script,2019/01/11,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_media_line_script,2019/01/11,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-11-ccc_priority_script,2019/01/11,ccc_priority_script,21,21,00:00:08,8,00:00:51,0,168
2019-01-11-ccc_tax_script,2019/01/11,ccc_tax_script,35,31,00:00:16,16,00:01:59,4,496
2019-01-11-ccc_waste_recycling_script,2019/01/11,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_311_calgary_script,2019/01/12,ccc_311_calgary_script,869,843,00:00:14,14,00:03:04,26,11802
2019-01-12-ccc_311_lobby_ph_script,2019/01/12,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_aserv_info_script,2019/01/12,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_bylaw_script,2019/01/12,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_city_script,2019/01/12,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_cty_online_script,2019/01/12,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_feedback_script,2019/01/12,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_fpb_script,2019/01/12,ccc_fpb_script,1,1,00:00:03,3,00:00:03,0,3
2019-01-12-ccc_help_script,2019/01/12,ccc_help_script,2,2,00:00:08,8,00:00:08,0,16
2019-01-12-ccc_link_script,2019/01/12,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_media_line_script,2019/01/12,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-12-ccc_priority_script,2019/01/12,ccc_priority_script,12,12,00:00:05,5,00:00:10,0,60
2019-01-12-ccc_tax_script,2019/01/12,ccc_tax_script,21,18,00:00:11,11,00:00:59,3,198
2019-01-12-ccc_waste_recycling_script,2019/01/12,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_311_calgary_script,2019/01/13,ccc_311_calgary_script,641,610,00:00:39,39,00:08:54,31,23790
2019-01-13-ccc_311_lobby_ph_script,2019/01/13,ccc_311_lobby_ph_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_aserv_info_script,2019/01/13,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_bylaw_script,2019/01/13,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_city_script,2019/01/13,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_cty_online_script,2019/01/13,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_feedback_script,2019/01/13,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_fpb_script,2019/01/13,ccc_fpb_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_help_script,2019/01/13,ccc_help_script,1,1,00:00:09,9,00:00:09,0,9
2019-01-13-ccc_link_script,2019/01/13,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_media_line_script,2019/01/13,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-13-ccc_priority_script,2019/01/13,ccc_priority_script,14,14,00:00:05,5,00:00:08,0,70
2019-01-13-ccc_tax_script,2019/01/13,ccc_tax_script,5,5,00:00:05,5,00:00:07,0,25
2019-01-13-ccc_waste_recycling_script,2019/01/13,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_311_calgary_script,2019/01/14,ccc_311_calgary_script,2705,2635,00:00:21,21,00:03:21,70,55335
2019-01-14-ccc_311_lobby_ph_script,2019/01/14,ccc_311_lobby_ph_script,2,2,00:00:06,6,00:00:09,0,12
2019-01-14-ccc_aserv_info_script,2019/01/14,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_bylaw_script,2019/01/14,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_city_script,2019/01/14,ccc_city_script,1,1,00:00:07,7,00:00:07,0,7
2019-01-14-ccc_cty_online_script,2019/01/14,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_feedback_script,2019/01/14,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_fpb_script,2019/01/14,ccc_fpb_script,1,1,00:00:04,4,00:00:04,0,4
2019-01-14-ccc_help_script,2019/01/14,ccc_help_script,9,9,00:00:06,6,00:00:11,0,54
2019-01-14-ccc_link_script,2019/01/14,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_media_line_script,2019/01/14,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-14-ccc_priority_script,2019/01/14,ccc_priority_script,16,16,00:00:06,6,00:00:12,0,96
2019-01-14-ccc_tax_script,2019/01/14,ccc_tax_script,33,32,00:00:11,11,00:01:17,1,352
2019-01-14-ccc_waste_recycling_script,2019/01/14,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_311_calgary_script,2019/01/15,ccc_311_calgary_script,2469,2401,00:00:22,22,00:04:51,68,52822
2019-01-15-ccc_311_lobby_ph_script,2019/01/15,ccc_311_lobby_ph_script,2,2,00:00:21,21,00:00:33,0,42
2019-01-15-ccc_aserv_info_script,2019/01/15,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_bylaw_script,2019/01/15,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_city_script,2019/01/15,ccc_city_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_cty_online_script,2019/01/15,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_feedback_script,2019/01/15,ccc_feedback_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_fpb_script,2019/01/15,ccc_fpb_script,2,2,00:00:12,12,00:00:21,0,24
2019-01-15-ccc_help_script,2019/01/15,ccc_help_script,10,7,00:00:15,15,00:01:19,3,105
2019-01-15-ccc_link_script,2019/01/15,ccc_link_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_media_line_script,2019/01/15,ccc_media_line_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-15-ccc_priority_script,2019/01/15,ccc_priority_script,15,15,00:00:05,5,00:00:12,0,75
2019-01-15-ccc_tax_script,2019/01/15,ccc_tax_script,27,26,00:00:06,6,00:00:19,1,156
2019-01-15-ccc_waste_recycling_script,2019/01/15,ccc_waste_recycling_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-16-ccc_311_calgary_script,2019/01/16,ccc_311_calgary_script,2355,2297,00:00:17,17,00:04:03,58,39049
2019-01-16-ccc_311_lobby_ph_script,2019/01/16,ccc_311_lobby_ph_script,3,2,00:00:06,6,00:00:10,1,12
2019-01-16-ccc_aserv_info_script,2019/01/16,ccc_aserv_info_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-16-ccc_bylaw_script,2019/01/16,ccc_bylaw_script,0,0,00:00:00,0,00:00:00,0,0
2019-01-16-ccc_city_script,2019/01/16,ccc_city_script,3,3,00:00:17,17,00:00:37,0,51
2019-01-16-ccc_cty_online_script,2019/01/16,ccc_cty_online_script,0,0,00:00:00,0,00:00:00,0,0
